track_id,track_popularity,track_name,duration_ms,track_album_name,track_album_id,track_artist,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,time_signature,popularity_class,speechiness,danceability,energy,instrumentalness,valence,key,tempo,loudness,acousticness,liveness
4B1HkmoPxGnIiovU1iy4IL,57,We Getting Money,181509,THE UNLUCCY LUCCY KID,3Xvvi8uwGnuj9nF7fr2h39,Sheff G,27/9/19,Gangster Rap,6mODZNt8CYYEBrWAyS5vs4,hip-hop,gangster,4,low,0.257,0.851,0.673,0,0.776,1,120.973,-5.405,0.0452,0.314
327maCobrzQZ20H1LwQ6Bk,47,Eyes Red,145920,Nightmares In the Trenches,3ZuNOvosbywUYTfgZc09tU,"Lil Durk, Only The Family",17/11/23,Gangster Rap,6mODZNt8CYYEBrWAyS5vs4,hip-hop,gangster,4,low,0.34,0.709,0.447,0,0.207,10,125.103,-10.78,0.025,0.189
2lyf7dCSZ6voEUQnIwsy0r,15,maple maple,148625,temper tantrum,1SSQuRymA0s66oxFuIvXLc,baba bonet,16/10/24,Gangster Rap,6mODZNt8CYYEBrWAyS5vs4,hip-hop,gangster,4,low,0.0687,0.782,0.426,0.000144,0.476,1,110.04,-14.006,0.307,0.0822
7FGdjbZ32vMybPuP0IuE7d,67,Back in Blood (feat. Lil Durk),184490,Shiesty Season,2UwJ4Nt10VStLczYefhcEV,"Pooh Shiesty, Lil Durk",5/2/21,Gangster Rap,6mODZNt8CYYEBrWAyS5vs4,hip-hop,gangster,4,low,0.384,0.759,0.538,0,0.831,8,146.933,-8.256,0.151,0.126
1PMeWRoz0QBKRcnmtJDOAZ,23,Static,117332,Static,2Bm3vb5FRdZ1RjUsncTJJm,2JtheRichest,12/7/24,Gangster Rap,6mODZNt8CYYEBrWAyS5vs4,hip-hop,gangster,4,low,0.107,0.907,0.401,0,0.173,0,130.977,-8.288,0.00892,0.111
07AQkmp456NpEnT8HR7WLy,68,M4,170000,M4,0yqUVjjoQFD1wtu4OJSNM3,"Teto, Matuê",20/1/21,Trap,37i9dQZF1EIhshGKK0SEkb,hip-hop,trap,4,low,0.204,0.88,0.59,0,0.723,8,119.97,-4.709,0.08,0.184
2FIm6YsSGL5acOqSuJDh5s,68,Me Acostumbre (feat. Bad Bunny),263288,Me Acostumbre (feat. Bad Bunny),4yE7L5RhMkjX7KkweWjFYk,"Arcángel, Bad Bunny",11/4/17,Trap,37i9dQZF1EIhshGKK0SEkb,hip-hop,trap,4,low,0.169,0.808,0.586,0,0.568,10,124.041,-7.242,0.641,0.14
1ZAyjvIk9YiD76yYy0TEG6,65,Plug Walk,175230,The World Is Yours,1Hno6CtKbaFNAEPjRHDrc6,Rich The Kid,30/3/18,Trap,37i9dQZF1EIhshGKK0SEkb,hip-hop,trap,4,low,0.177,0.872,0.519,0,0.154,11,95.006,-6.531,0.203,0.108
3TXy6nchgKeYlVwOKNk9lE,65,100 Shots,264819,Bulletproof,55GbaLX8yU1Agf7wjhez7W,Young Dolph,1/4/17,Trap,37i9dQZF1EIhshGKK0SEkb,hip-hop,trap,4,low,0.25,0.798,0.668,4.60E-06,0.154,8,134.006,-5.244,0.135,0.0583
3ua3rqwBNmeGeQfcKnA3bT,63,Groupies,164571,Groupies,6GyknQiPJF4HKS85cxB5Wi,"Doode, Teto, Matuê",28/9/21,Trap,37i9dQZF1EIhshGKK0SEkb,hip-hop,trap,4,low,0.0612,0.845,0.655,0,0.516,5,139.955,-5.137,0.239,0.0974
1jHHHH1GlrwdO5az2Q6A6K,24,Boulot,148187,Focus,6ny3VhgjCxyIkGAJk7TjsK,"KeBlack, SDM",22/11/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,3,low,0.3,0.736,0.674,0,0.482,10,93.121,-6.846,0.352,0.156
6ZBXya9ewPZa6zXDRfPhog,61,WAHALA (feat. Olamide),170722,WAHALA (FEAT. OLAMIDE),59BxJKNg7wRYlJxAahb3YW,"CKay, Olamide",19/4/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,4,low,0.093,0.852,0.566,0.00951,0.54,9,96.937,-8.8,0.221,0.0852
1FEh2VLXCzHr4DhMLufrs5,68,Hm Hm hm,131765,VENIN,6oWVZRNxLYd8K32YuRAbzz,Youka,5/7/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,3,low,0.298,0.567,0.637,0.0346,0.882,9,171.264,-4.032,0.499,0.235
7JKGyMt8qkTaUHXFpxgjY2,44,Après Minuit (feat. Tiakola),177013,Morayo,3dLXfyaG1kYeSQknLs2LP1,"Wizkid, Tiakola",22/11/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,4,low,0.347,0.605,0.627,7.75E-05,0.888,1,96.593,-5.778,0.105,0.0964
1lRtRYr979UcWFC0By63Er,58,Minimum ça,149812,Minimum ça,2q5EahZjBppWAcWXG6nuha,Dr. Yaro,9/8/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,4,low,0.0592,0.748,0.732,0,0.967,3,115.019,-3.688,0.665,0.0723
6cyXHTix4NQ069gKJEYv41,66,Tshwala Bam (feat. S.N.E),202560,Tshwala Bam (feat. S.N.E),1ZyNY4zHrl8MMzZ5li2Pm2,"TitoM, Yuppe, Burna Boy, S.N.E",13/5/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,4,low,0.0426,0.813,0.552,0.00667,0.517,4,112.022,-12.066,0.0639,0.0951
0QgxlcdUM6wUniw0ppYQlG,53,Satanana (feat. DRE-A),169738,Satanana (feat. DRE-A),6RrXnrMFJMjdzVBploTzHD,"EBOLOKO, DRE-A",23/8/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,4,low,0.118,0.627,0.622,0,0.575,2,104.273,-4.663,0.639,0.0853
4K5lYtD8r6OFRbzWc6MwCS,67,AZAMAN,148226,HEIS,2DDaN7Pgx9uDPd8IbWWW9H,Rema,10/7/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,4,low,0.164,0.718,0.897,0,0.912,1,123.138,-5.701,0.153,0.881
3XY89uVwerVVtRNiWWxvt6,59,DIS MOI,230560,DIS MOI,2gzMGjPQE1x5FTSoJlaOwy,"DJ Kawest, Joé Dwèt Filé",20/9/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,4,low,0.231,0.476,0.652,0.104,0.619,1,166.058,-6.435,0.185,0.109
1xHHbz3YLEbqAuQFkM9Zcg,65,42,175843,42,18JyTvFLFrwZowo7rw9wO2,Aya Nakamura,19/6/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,4,low,0.264,0.721,0.631,3.76E-06,0.603,1,175.946,-5.743,0.123,0.108
3IedXlFglIwo754rxOID4x,57,La vie d'un... / Ma préférée,286400,HÉRITAGE,1iu85lxdKFTb98yP1Vxnfn,"Dadju, Tayc",16/2/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,4,low,0.222,0.463,0.796,0,0.736,5,104.925,-6.604,0.0248,0.204
40t1l3IPtEIjlhAUPxn7jd,61,Toma Toma,168000,Toma Toma,4o6yKd0pkk355Ttn7uyiDS,"Ruger, Tiwa Savage",15/11/24,Afro Hits,37i9dQZF1DWX0o6sD1a6P5,afrobeats,nigerian,4,low,0.117,0.612,0.738,1.57E-06,0.954,7,130.18,-5.269,0.517,0.161
2q0wKlSmIWLdpCwwKjLPxZ,64,Presidente,182558,Presidente,0jVUqz5x4VgFMYIof4Q64d,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",21/10/24,Viva Latino,37i9dQZF1DX10zKzsJ2jva,latin,modern,1,low,0.0355,0.721,0.821,0,0.38,11,104.044,-5.695,0.178,0.0934
0LQsM0KYkSyCdN6TCo63vp,60,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",315440,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",2rJgEmLWnlXEYnIPIgAMbc,"De La Ghetto, Yandel, Ñengo Flow, Daddy Yankee",28/8/15,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.423,0.714,0.626,0,0.512,5,76.625,-4.655,0.26,0.284
036nr5jRMRlrvtEVvld4lj,48,La Bala,267413,Entren Los Que Quieran,3yqcj5G3zkeXuWIx6cjQgx,Calle 13,22/11/10,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.192,0.474,0.733,0,0.483,8,78.831,-6.82,0.0447,0.0663
1xuYajTJZh8zZrPRmUaagf,60,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",301427,Entren Los Que Quieran,3yqcj5G3zkeXuWIx6cjQgx,"Calle 13, Totó La Momposina, Susana Baca, Maria Rita",22/11/10,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,3,low,0.0947,0.691,0.805,0,0.866,2,142.503,-6.81,0.59,0.0975
2ZR2Cox8oGFMdvPLiNKrJO,43,Digo Lo Que Pienso,293067,Entren Los Que Quieran,3yqcj5G3zkeXuWIx6cjQgx,Calle 13,22/11/10,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.228,0.721,0.817,0,0.777,2,89.927,-5.271,0.153,0.0936
5NOtC9vnvCuEy6IaNflffX,52,Adentro,292920,MultiViral,1gDqOyL8NmU2LQPtFutRng,Calle 13,28/2/14,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.26,0.333,0.808,0,0.518,4,82.15,-6.476,0.452,0.427
6hrNshJaEQf0xtbHF1syxS,49,Epílogo,428069,Vida,29N9nfcvov8KfyF2X8Mj6P,Canserbero,1/1/10,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.251,0.763,0.836,0,0.514,6,91,-4.989,0.151,0.0918
5DmUzQkGpAi6Z7hIaP5lwm,47,Clima Tropical,264281,Vida,29N9nfcvov8KfyF2X8Mj6P,Canserbero,1/1/10,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.282,0.56,0.794,0,0.829,0,93.325,-4.28,0.619,0.153
5C0UjpLuu3eGJ0ECK0dTV3,58,Aceptas,234292,Vida,29N9nfcvov8KfyF2X8Mj6P,Canserbero,1/1/10,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.27,0.552,0.805,0,0.846,5,90.945,-4.511,0.678,0.277
7tOAN6w4a1LD0iqkRnIrhZ,51,1977,201987,1977,3ZhTbUZNobDXuzcYWGzxA3,Ana Tijoux,27/4/10,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.0421,0.697,0.685,0.000506,0.578,9,103.926,-7.215,0.00388,0.0952
4BxzNZpcm1j3JczZzGNe2k,68,Bandoleros,305280,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),4SJhZBuuLYlwUJGxWf8Pj0,"Don Omar, Tego Calderón",20/6/06,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.251,0.662,0.896,0,0.79,5,90.622,-5.311,0.318,0.186
60ePcJqdI3eYuC4D6j2nDw,38,¿Qué pasa?,224440,emigrante,7IiwG6cgejO8nONuFN0jof,Orishas,28/2/03,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.0811,0.932,0.804,0,0.926,2,100.979,-5.939,0.128,0.0649
4AUMwz00G4hFZxY26MyoWV,51,Abayarde,202760,El Abayarde,6Q1kiSijkaHwoCwZUHW6IY,Tego Calderón,1/7/03,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.359,0.57,0.744,0.0134,0.638,5,87.444,-4.008,0.133,0.397
6HFRqU7JQf3J4ukXW2NGoA,36,La Fokin Moda,206373,Residente o Visitante,1Tng1uGqDjFgs6n4Ud25fH,Calle 13,19/4/07,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.392,0.646,0.8,0,0.959,0,87.319,-5.523,0.692,0.052
322LgcUL3uhHbpUQP57WUF,41,Shock,210040,La Bala,2zKOLLaPdOm8gouCwbzkgF,Ana Tijoux,2012,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.312,0.725,0.516,0,0.733,7,70.038,-9.853,0.188,0.0646
1yxE5zAfz69Z5iHIYigCH4,11,Rueda De Prensa,358945,Como Siempre,0s1Ieqb1kLiq23TmVFi9fs,Akapellah,16/11/14,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.353,0.742,0.664,0,0.695,2,90.168,-6.379,0.0393,0.0537
6y2GBwBg3jE70j5G1xDWxh,31,Milki,257026,Milki,3Y337pd4EqT9OPLWPpHIXa,Akapellah,23/8/16,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.225,0.907,0.455,0.0366,0.223,3,127.966,-11.124,0.272,0.0978
4vnH1hQW58pgrREpN29pfu,16,La Vida Es Un Freestyle,215532,Como Siempre,0s1Ieqb1kLiq23TmVFi9fs,Akapellah,16/11/14,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.516,0.651,0.573,0,0.369,0,88.914,-7.229,0.0651,0.103
6Vw2g1lzPoe9hxKn0tsk8a,36,Fue un Placer,344627,El Atropello,0uZZRTaZRaEc1CBjfwAi0m,Los Aldeanos,30/12/14,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.523,0.661,0.484,0,0.733,4,82.741,-10.982,0.71,0.107
6tU65PBnpDOOpTeMwHKD4l,42,Alegria,225040,El Abayarde: Contra-Ataca,6nD8dUiT7uaVD1fNS9Fk2j,Tego Calderón,28/8/07,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.223,0.647,0.674,0,0.327,4,96.69,-5.037,0.549,0.351
1xk8U9rBakAbCpnQiLnu5q,34,Payaso,275187,The Underdog - El Subestimado,1walNH2TBWePmw3KT3BDJ5,"Tego Calderón, Eddie Dee, Voltio",29/8/06,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.416,0.636,0.62,0,0.824,7,170.598,-7.064,0.078,0.115
5z1IjhVtDVXgGC66axmXsJ,25,Lo Hecho Hecho Esta,270333,El Abayarde: Contra-Ataca,6nD8dUiT7uaVD1fNS9Fk2j,"Tego Calderón, Chyno Nyno, Voltio, Pirulo, Ñejo",28/8/07,Latino Hip-Hop,0WHSUDr9DMD89LvRgj8kyK,latin,hip-hop,4,low,0.222,0.677,0.663,3.85E-05,0.687,7,90.368,-5.479,0.282,0.402
2hTn8oS49IQULxAWs7hEBz,58,Sakhiyan2.0,177695,Sakhiyan2.0 - BellBottom,5iXTBxq6U8TlbjRIDEDItN,"Maninder Buttar, Zahrah S Khan, Tanishk Bagchi",13/8/21,Bollywood Butter,2KA1ER81lhJ7VWNEs3dkpZ,indian,bollywood,4,low,0.0484,0.817,0.715,0,0.398,9,100.002,-5.13,0.183,0.214
72zHuDxFQTjbL51qJQSA7j,68,"Ranjha (From ""Shershaah"")",228855,"Ranjha (From ""Shershaah"")",0Z1zYMwJRpvq0d9rdqTOYo,"Jasleen Royal, B Praak, Romy, Anvita Dutt",5/8/21,Bollywood Butter,2KA1ER81lhJ7VWNEs3dkpZ,indian,bollywood,4,low,0.0502,0.603,0.573,0,0.236,1,82.941,-5.843,0.478,0.0971
3jf5303mzzJ96O8xFTcEn4,67,"Mann Bharryaa 2.0 (From ""Shershaah"")",266005,"Mann Bharryaa 2.0 (From ""Shershaah"")",37nWpT1gls52Tu6pymuPw3,"B Praak, Jaani",15/8/21,Bollywood Butter,2KA1ER81lhJ7VWNEs3dkpZ,indian,bollywood,4,low,0.0327,0.428,0.467,0,0.193,2,90.831,-4.904,0.68,0.135
2rU33n6Fhd6G1MzYhUj6C5,59,Lut Gaye,228031,Mumbai Saga,1A6zSLiNekSSlyPuJmka71,"Jubin Nautiyal, Emraan Hashmi",19/3/21,Bollywood Butter,2KA1ER81lhJ7VWNEs3dkpZ,indian,bollywood,4,low,0.044,0.638,0.785,0,0.515,10,91.101,-2.612,0.185,0.245
6Sflud15ff1KqBzg6wj78S,54,Kabhii Tumhhe,230103,Shershaah (Original Motion Picture Soundtrack),5BLwx5IlfoWOrjJJ3i7gbK,"Javed-Mohsin, Darshan Raval",16/8/21,Bollywood Butter,2KA1ER81lhJ7VWNEs3dkpZ,indian,bollywood,4,low,0.027,0.573,0.338,4.41E-06,0.451,7,96.981,-7.478,0.864,0.133
0TfgaukeVsfWATMe9yhgip,13,Not Giving In,212966,Not Giving In,71nKFr0YNMj8kl6IIm6dK9,Broken Colours,29/3/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0503,0.488,0.907,0,0.635,0,141.936,-3.715,0.00249,0.331
3LDUC6pWq2AdXJ0S2lxEib,13,She Loves You,199133,She Loves You,69jS3kTG5zBmMzWYMGO0uU,Reid Anderson,11/11/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0382,0.359,0.173,0,0.146,0,109.988,-16.974,0.924,0.361
1CcBdUpEv1WqlPT8Yekx5Q,26,Hazel Hall,281487,Hazel Hall,4j5Zvu7gnTgJdfuUznXmGl,Motrik,20/3/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,5,low,0.0334,0.583,0.706,0.712,0.925,2,175.106,-7.333,0.00558,0.0557
3oLCOTExAEx9gASqeBvXBv,21,Too Many Songs,267213,Stronger Broken,4shZBFUDhI64ZBYfR9YDXC,Rebecca Aadland,13/6/22,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0314,0.69,0.302,2.37E-06,0.301,2,100.008,-11.244,0.263,0.114
4quXR0oI7XSPzsFQ5ty4vH,42,Better Weather,179690,Better Weather,15WkDCPxcsQtNKXzgNUZRX,Jay Statham,13/9/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0258,0.51,0.625,0,0.486,8,90.032,-5.236,0.0542,0.116
1Xzlvc4HyrHuAi8RXDCdXZ,18,Devil Got You,138501,Devil Got You,2WBsCZ07Pcb08ANY7Rwc1o,Madame Kapuscinska,19/10/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0494,0.39,0.288,0.00233,0.125,4,129.699,-17.086,0.758,0.139
2Agv1zBkTPNAz7c5mqyYqG,22,Just Another Daydream,180000,These Streets Are Ours,74CYy7hQHnwSh1njbbrxIn,Jacob Reddy,1/11/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0848,0.35,0.785,2.76E-05,0.719,6,95.328,-6.576,0.336,0.355
5j3xL75UoTdh0DT73gwGuf,24,I Saw You Cry,291428,Music From The Stratosphere,1ka6j3EYWpeyVpouIM1SMS,Feet down Below,19/9/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0536,0.721,0.736,0.00644,0.82,4,129.986,-5.379,0.17,0.251
4axoyziQCRxt7B7yuPXm1a,28,My Girl,197228,My Girl,7fpllE2dNr5YAQgJTKjmzZ,Mayflower,24/10/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0335,0.445,0.616,0.000122,0.374,0,102.047,-8.509,0.0043,0.111
13mJjwtOA7LodaWQA9RVu7,32,To Feel The Sun,189007,To Feel The Sun,2QiwZVkULnHHCyxdVl2cEg,The Scarlet Goodbye,1/11/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0288,0.56,0.75,0.00131,0.666,2,124.489,-7.229,0.0112,0.394
2SgTneA7u4FQXHka56mWAS,28,Pieces,221696,Pieces,4xA7p1kzM3IGbqZgWDIVKu,The Juice,1/11/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0819,0.158,0.778,1.22E-05,0.0975,7,194.066,-9.471,0.000787,0.0923
5OeBUptBXGKdhQW9EEJ97P,31,Waiting,200024,Waiting,4HXhX3wbUoC0BDDaWabr0f,Grimm Jack,26/7/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0345,0.58,0.828,0.000471,0.667,2,113.016,-4.914,0.00559,0.0818
0KHgwiEyuQsfg9vA4WgmDS,22,Ocean Lights,145500,Rising Dark,5MqOyw5jcHEE9vTR04xNP1,George Knight,30/11/23,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0458,0.765,0.517,0.0188,0.793,7,119.991,-11.079,0.0182,0.115
3hnvwcc5XMgDKLfrsTtrLq,33,I Feel,204223,I Feel,13HS1EngZUqsYi1QopnRPS,Beka O,16/8/22,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0377,0.46,0.647,0.0236,0.232,7,79.885,-6.652,0.0452,0.307
4JR5cGIBTYHtebZi8Fre1V,30,V.,335441,V.,0DNT7m0yf1Zhw7khbdDb9j,DIAMØND SNAKE,11/10/24,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0455,0.203,0.843,0.00278,0.249,11,172.045,-6.551,0.000793,0.23
0KuuQk0FYWkjycp1SLT5zp,29,Starlight,254000,The Zoo,2dgxtv3Tj6Dmb3Wl0tpUVc,The Lone Monkeys,27/1/23,Indie Rock Roadtrip,5pMia1lBFZyj4VVa0wzrNV,rock,indie,4,low,0.0605,0.566,0.809,0.000451,0.292,0,129.985,-6.163,0.681,0.118
7fmJGzyvOcbh6UANsH8Cp6,58,Lisztomania,241640,Wolfgang Amadeus Phoenix,0xG5b9nkWxKc5VTpo6Fq5I,Phoenix,25/5/09,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.0359,0.64,0.789,0.00388,0.311,0,97.539,-6.691,0.0338,0.53
3ZZyUf7WkhfN1JkQZZ00fI,67,People Watching,311480,People Watching,2Qg1mJJObwIAJiFHTQvl9E,Sam Fender,15/11/24,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.068,0.476,0.908,0.000553,0.649,6,161.011,-4.569,0.00776,0.124
3n69hLUdIsSa1WlRmjMZlW,68,Breezeblocks,227080,An Awesome Wave,6k3vC8nep1BfqAIJ81L6OL,alt-J,18/9/12,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.0343,0.615,0.658,0.000911,0.293,5,150.093,-7.299,0.096,0.205
63ABAnFKJCp28TAyqf2cGL,68,ROCKMAN,177818,ROCKMAN,6IhX5HhXNXC8l0vv7QCrrK,Mk.gee,18/10/24,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.0333,0.781,0.501,3.78E-06,0.961,3,134.014,-9.767,0.66,0.0908
4MXE6VCvTsQitHWrAxj7Kg,67,Maple Syrup,243529,When We Were Friends,3TSMSh5dai7WEnEGOoMXBZ,The Backseat Lovers,27/1/19,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,3,low,0.0582,0.543,0.526,0.0533,0.384,2,153,-9.703,0.0447,0.0778
1swz9stsbG1p34SJHJqiww,67,Murder on the Dance Floor - triple j Like A Version,180872,Murder on the Dancefloor (triple j Like A Version),02tTPri1bqHRdIwhz4gceP,Royel Otis,29/1/24,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.0327,0.56,0.699,0,0.512,4,122.942,-8.501,0.00483,0.223
2Iq6HhIquO7JKr0KfTNLzU,66,My Type,204812,My Type EP,2r69WsAMyjbgLf8c4woaUr,Saint Motel,16/8/14,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.047,0.595,0.896,5.82E-05,0.567,10,118.001,-2.951,0.0641,0.0748
0DmkBOGgEWMbUJlL6VwwF2,66,Helmet,201547,Gemini Rights,3Ks0eeH0GWpY4AU20D5HPD,Steve Lacy,15/7/22,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.0231,0.612,0.675,0,0.763,9,97.04,-6.518,0.0994,0.217
4u7vj352S98d9iA7ac1EVG,66,Alesis,198295,Two Star & The Dream Police,6DlLdXBGCsSDPOV8R2pCl7,Mk.gee,9/2/24,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.0651,0.833,0.687,0.00453,0.418,11,108.075,-7.851,0.58,0.108
260Ub1Yuj4CobdISTOBvM9,66,Wet Dream,140080,Wet Leg,0r9awI5WRCZpwk0aVQ4bKO,Wet Leg,8/4/22,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,3,low,0.0306,0.721,0.701,0.026,0.892,2,130.091,-5.941,0.000927,0.234
5JWPUEov2wlX7c0jhYZpeB,65,Lost In Yesterday,249587,The Slow Rush,31qVWUdRrlb8thMvts0yYL,Tame Impala,14/2/20,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,3,low,0.118,0.569,0.84,0.000118,0.749,1,183.059,-4.123,0.0295,0.0995
4vjvx7Zxkb4AltGcZ0BBvI,64,Kyoto,184524,Punisher,6Pp6qGEywDdofgFC1oFbSH,Phoebe Bridgers,18/6/20,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.0419,0.6,0.749,0.295,0.485,11,131.024,-6.889,0.0467,0.0915
3p84R45PM75ngq8XRoe45o,64,Nothing Matters,181750,Nothing Matters,2YSFu2hX0S6fnXlaeqLhP3,The Last Dinner Party,19/4/23,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.0366,0.576,0.794,0.000155,0.6,2,101.096,-5.119,0.0222,0.154
65leXqfkdViSssEVN23uYL,64,Mama's Boy,155722,Mama's Boy,6dgC3pUWlaKFLbm1sIQxGA,Dominic Fike,23/6/23,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.0321,0.807,0.354,0.713,0.602,9,78.964,-7.554,0.15,0.186
297PYWIVLP38C1a92ND8Kv,63,So Cold,201133,So Cold,3YaYl0E68bxDnW1gutZAgs,Balu Brigada,7/6/24,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.072,0.658,0.771,0.001,0.79,10,111.057,-6.09,0.000893,0.0767
3CTBfot80XAOyuaJ1jcN5z,63,She Wants To Go Dancing,188443,She Wants To Go Dancing,1UuqWBMwyWnevv8qMBCzyO,Mt. Joy,11/10/24,Feel Good Indie Rock,37i9dQZF1DX2sUQwD7tbmL,rock,feel-good,4,low,0.0303,0.654,0.663,0.0557,0.676,1,134.924,-8.913,0.0589,0.13
